43358726978.1597,2,0,64,1068,"50",,,,,,,,"9/15/2018 5:26:51 PM","",""
43358727128.6227,2,0,64,906,"50",,,,,,,,"9/15/2018 5:27:04 PM","",""
43358727255.2662,2,1,64,906,"50",,,,,,,,"9/15/2018 5:27:15 PM","",""
43358727990.3472,2,0,64,906,"50",,,,,,,,"9/15/2018 5:28:18 PM","",""
43358728338.2986,2,1,64,915,"50",,,,,,,,"9/15/2018 5:28:48 PM","",""
43358728453.6343,2,0,64,915,"50",,,,,,,,"9/15/2018 5:28:58 PM","",""
43358780617.581,2,1,64,909,"50",,,,,,,,"9/15/2018 6:44:05 PM","",""
